contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NDX241115C20580000,2024-11-06 15:05:22+00:00,20580.0,251.2,585.0,617.3,0.0,0.0,2.0,10.0,0.21703930856704712,1.0,REGULAR,USD
NDX241115C20590000,2024-11-06 16:39:26+00:00,20590.0,289.19,576.1,606.7,0.0,0.0,3.0,13.0,0.2140638744544983,1.0,REGULAR,USD
NDX241115C20600000,2024-11-07 16:28:49+00:00,20600.0,519.1,567.2,597.7,227.09998,77.773964,70.0,142.0,0.21267533853530884,1.0,REGULAR,USD
NDX241115C20610000,2024-11-01 14:14:55+00:00,20610.0,156.5,558.4,590.2,0.0,0.0,1.0,2.0,0.2127440023994446,1.0,REGULAR,USD
NDX241115C20620000,2024-11-06 15:04:01+00:00,20620.0,238.12,549.6,581.2,0.0,0.0,2.0,6.0,0.2113058759117126,1.0,REGULAR,USD
NDX241115C20625000,2024-11-07 15:05:47+00:00,20625.0,480.78,545.2,575.2,207.63,76.01318,1.0,9.0,0.20912007623672482,1.0,REGULAR,USD
NDX241115C20630000,2024-11-06 16:43:07+00:00,20630.0,264.3,540.8,572.2,0.0,0.0,1.0,5.0,0.2098467687988281,1.0,REGULAR,USD
NDX241115C20640000,2024-11-06 15:03:02+00:00,20640.0,234.2,532.0,563.3,0.0,0.0,3.0,7.0,0.2084658621978759,1.0,REGULAR,USD
NDX241115C20650000,2024-11-06 16:12:04+00:00,20650.0,223.8,523.3,552.9,0.0,0.0,2.0,32.0,0.20562966314315795,1.0,REGULAR,USD
NDX241115C20660000,2024-11-06 16:43:12+00:00,20660.0,243.5,514.7,545.6,0.0,0.0,6.0,6.0,0.20573265893936155,1.0,REGULAR,USD
NDX241115C20670000,2024-11-06 17:28:33+00:00,20670.0,239.0,506.1,535.3,0.0,0.0,3.0,15.0,0.2029670310783386,1.0,REGULAR,USD
NDX241115C20675000,2024-11-01 17:45:14+00:00,20675.0,123.7,501.8,530.9,0.0,0.0,6.0,14.0,0.20228802175521848,1.0,REGULAR,USD
NDX241115C20680000,2024-11-07 18:48:44+00:00,20680.0,459.63,497.5,526.5,231.38,101.3713,2.0,5.0,0.20160233677864073,1.0,REGULAR,USD
NDX241115C20690000,2024-11-06 17:31:02+00:00,20690.0,222.4,488.9,519.2,0.0,0.0,7.0,10.0,0.2016061514377594,1.0,REGULAR,USD
NDX241115C20700000,2024-11-07 16:29:40+00:00,20700.0,439.1,480.4,509.1,187.78,74.71749,204.0,213.0,0.19898548062324523,1.0,REGULAR,USD
NDX241115C20710000,2024-11-01 17:45:14+00:00,20710.0,113.5,472.0,501.9,0.0,0.0,4.0,7.0,0.19901313690185546,1.0,REGULAR,USD
NDX241115C20720000,2024-11-04 16:23:21+00:00,20720.0,101.7,463.6,493.3,0.0,0.0,2.0,2.0,0.19772187479019165,1.0,REGULAR,USD
NDX241115C20725000,2024-11-06 14:58:07+00:00,20725.0,163.4,459.4,488.9,0.0,0.0,1.0,17.0,0.1969780162620544,1.0,REGULAR,USD
NDX241115C20730000,2024-11-06 16:35:07+00:00,20730.0,194.1,455.3,484.7,0.0,0.0,3.0,8.0,0.19640581739425658,1.0,REGULAR,USD
NDX241115C20740000,2024-11-06 16:50:37+00:00,20740.0,197.2,447.0,476.2,0.0,0.0,4.0,6.0,0.19515365553855896,1.0,REGULAR,USD
NDX241115C20750000,2024-11-06 20:54:50+00:00,20750.0,415.04,438.7,467.7,180.39001,76.876205,2.0,59.0,0.19387288373947145,1.0,REGULAR,USD
NDX241115C20760000,2024-11-06 20:54:50+00:00,20760.0,228.85,430.5,459.3,0.0,0.0,3.0,6.0,0.19265219282150267,1.0,REGULAR,USD
NDX241115C20770000,2024-11-06 19:00:14+00:00,20770.0,214.3,422.4,450.9,0.0,0.0,5.0,6.0,0.19140289196014404,1.0,REGULAR,USD
NDX241115C20775000,2024-11-06 18:06:42+00:00,20775.0,194.2,418.3,446.7,0.0,0.0,5.0,19.0,0.19076584388732912,1.0,REGULAR,USD
NDX241115C20780000,2024-11-07 18:48:44+00:00,20780.0,380.78,414.3,441.2,160.28,72.68934,1.0,7.0,0.18899012006759644,1.0,REGULAR,USD
NDX241115C20790000,2024-11-06 19:31:02+00:00,20790.0,221.2,406.2,432.1,0.0,0.0,2.0,9.0,0.18708279050827029,1.0,REGULAR,USD
NDX241115C20800000,2024-11-07 16:30:20+00:00,20800.0,420.2,407.1,417.0,215.00002,104.77584,3.0,73.0,0.17996654392242434,1.0,REGULAR,USD
NDX241115C20810000,2024-11-07 16:25:31+00:00,20810.0,351.49,390.3,416.4,145.68999,70.79202,10.0,7.0,0.1853375839614868,1.0,REGULAR,USD
NDX241115C20825000,2024-11-06 20:38:13+00:00,20825.0,198.9,378.6,402.5,0.0,0.0,2.0,39.0,0.18213517763137818,1.0,REGULAR,USD
NDX241115C20830000,2024-11-07 16:25:31+00:00,20830.0,336.47,374.7,398.7,258.07,329.17093,10.0,5.0,0.18175943370819092,1.0,REGULAR,USD
NDX241115C20840000,2024-11-06 17:10:13+00:00,20840.0,149.4,367.0,392.6,0.0,0.0,1.0,7.0,0.1822353124332428,1.0,REGULAR,USD
NDX241115C20850000,2024-11-06 19:02:01+00:00,20850.0,277.25,367.7,376.6,98.75,55.32213,7.0,185.0,0.1743952342796326,1.0,REGULAR,USD
NDX241115C20860000,2024-11-04 18:00:56+00:00,20860.0,58.7,357.8,377.1,0.0,0.0,5.0,8.0,0.18028983628273015,1.0,REGULAR,USD
NDX241115C20870000,2024-11-01 19:57:48+00:00,20870.0,68.05,344.2,369.5,0.0,0.0,6.0,6.0,0.17938290107727048,1.0,REGULAR,USD
NDX241115C20875000,2024-11-06 15:13:42+00:00,20875.0,125.5,340.5,365.6,0.0,0.0,1.0,3.0,0.17883359016418457,1.0,REGULAR,USD
NDX241115C20880000,2024-11-06 15:16:33+00:00,20880.0,122.6,336.7,361.9,0.0,0.0,1.0,8.0,0.17843686561584474,1.0,REGULAR,USD
NDX241115C20890000,2024-11-04 18:46:27+00:00,20890.0,56.6,329.4,354.3,0.0,0.0,3.0,8.0,0.1774498225688934,1.0,REGULAR,USD
NDX241115C20900000,2024-11-07 15:45:53+00:00,20900.0,272.55,330.0,337.8,129.44998,90.4612,2.0,35.0,0.16922064918518068,1.0,REGULAR,USD
NDX241115C20910000,2024-11-06 15:09:54+00:00,20910.0,102.5,314.8,338.4,0.0,0.0,1.0,14.0,0.17479386615753179,1.0,REGULAR,USD
NDX241115C20920000,2024-11-06 20:11:40+00:00,20920.0,158.3,307.6,332.2,0.0,0.0,4.0,22.0,0.17480721746444702,1.0,REGULAR,USD
NDX241115C20925000,2024-11-07 14:42:02+00:00,20925.0,234.29,304.1,328.5,121.78999,108.25777,1.0,10.0,0.17431703376770022,1.0,REGULAR,USD
NDX241115C20930000,2024-11-06 15:15:05+00:00,20930.0,106.3,300.5,324.8,0.0,0.0,1.0,10.0,0.1738154060935974,1.0,REGULAR,USD
NDX241115C20940000,2024-11-04 16:27:19+00:00,20940.0,232.5,293.5,317.5,179.8,341.17648,3.0,5.0,0.17285983398437502,1.0,REGULAR,USD
NDX241115C20950000,2024-11-06 20:11:40+00:00,20950.0,204.05,294.2,301.7,59.350006,41.0159,5.0,8.0,0.16516185188293458,1.0,REGULAR,USD
NDX241115C20960000,2024-11-07 15:40:36+00:00,20960.0,220.55,279.7,303.1,86.350006,64.34427,2.0,15.0,0.1709715777206421,1.0,REGULAR,USD
NDX241115C20970000,2024-11-05 19:22:15+00:00,20970.0,48.2,272.9,296.0,0.0,0.0,3.0,7.0,0.17003889356613164,1.0,REGULAR,USD
NDX241115C20975000,2024-11-07 14:48:53+00:00,20975.0,217.18,269.6,292.5,113.60999,109.69392,2.0,20.0,0.1695944857788086,1.0,REGULAR,USD
NDX241115C20980000,2024-11-07 16:42:53+00:00,20980.0,249.45,266.2,289.0,200.45,409.08163,2.0,4.0,0.16913768034935,1.0,REGULAR,USD
NDX241115C20990000,2024-11-06 20:54:56+00:00,20990.0,116.35,259.6,282.1,0.0,0.0,3.0,5.0,0.16826698440551763,1.0,REGULAR,USD
NDX241115C21000000,2024-11-07 20:22:32+00:00,21000.0,268.2,260.3,267.0,148.44,123.94788,30.0,91.0,0.16101913208007812,1.0,REGULAR,USD
NDX241115C21010000,2024-11-07 15:09:09+00:00,21010.0,204.0,246.6,268.5,120.3,143.7276,1.0,12.0,0.1665341755008698,1.0,REGULAR,USD
NDX241115C21020000,2024-11-07 16:42:53+00:00,21020.0,225.4,242.9,253.2,191.09999,557.1428,3.0,20.0,0.15907556325912475,1.0,REGULAR,USD
NDX241115C21025000,2024-11-07 14:42:02+00:00,21025.0,178.0,239.9,250.0,133.6,300.90097,1.0,16.0,0.15874940990448,1.0,REGULAR,USD
NDX241115C21030000,2024-11-07 14:32:20+00:00,21030.0,153.4,241.1,245.0,48.299995,45.956226,1.0,6.0,0.15703281330108648,1.0,REGULAR,USD
NDX241115C21040000,2024-11-06 15:46:19+00:00,21040.0,70.3,234.6,238.6,0.0,0.0,1.0,7.0,0.15631661105155947,1.0,REGULAR,USD
NDX241115C21050000,2024-11-07 16:47:01+00:00,21050.0,203.4,228.7,233.0,107.899994,112.98428,3.0,12.0,0.15615448803901671,1.0,REGULAR,USD
NDX241115C21060000,2024-11-07 17:47:02+00:00,21060.0,208.93,222.0,226.8,170.82999,448.3726,2.0,6.0,0.15547833971023559,1.0,REGULAR,USD
NDX241115C21075000,2024-11-07 20:45:30+00:00,21075.0,215.0,213.7,217.6,149.7,229.2496,5.0,25.0,0.1544350304412842,1.0,REGULAR,USD
NDX241115C21080000,2024-11-06 16:32:32+00:00,21080.0,63.99,200.0,204.3,63.99,0.0,,,0.14630599185943605,1.0,REGULAR,
NDX241115C21090000,2024-11-06 17:29:15+00:00,21090.0,64.3,205.0,208.7,0.0,0.0,2.0,4.0,0.15348899497985843,1.0,REGULAR,USD
NDX241115C21100000,2024-11-07 20:18:06+00:00,21100.0,209.6,199.3,203.6,124.41,146.03827,17.0,91.0,0.15341651645660404,1.0,REGULAR,USD
NDX241115C21110000,2024-11-07 20:16:40+00:00,21110.0,202.0,193.2,197.1,125.37,163.60434,1.0,11.0,0.15222538914680483,0.0,REGULAR,USD
NDX241115C21120000,2024-11-07 15:46:32+00:00,21120.0,152.55,188.2,191.4,96.75,173.38708,1.0,7.0,0.1515797580909729,0.0,REGULAR,USD
NDX241115C21125000,2024-11-07 17:06:00+00:00,21125.0,166.4,185.4,188.6,112.7,209.86966,8.0,139.0,0.1512726780319214,0.0,REGULAR,USD
NDX241115C21130000,2024-11-06 18:52:18+00:00,21130.0,71.27,182.8,185.8,0.0,0.0,13.0,16.0,0.15094938567161564,0.0,REGULAR,USD
NDX241115C21140000,2024-11-07 20:52:56+00:00,21140.0,167.1,177.4,180.3,114.90001,220.11497,3.0,11.0,0.1503323645591736,0.0,REGULAR,USD
NDX241115C21150000,2024-11-07 19:43:51+00:00,21150.0,161.7,172.2,175.9,111.649994,223.07689,5.0,16.0,0.1504906729125977,0.0,REGULAR,USD
NDX241115C21170000,2024-11-07 19:50:20+00:00,21170.0,159.4,161.7,164.8,112.7,241.32764,3.0,8.0,0.14887039645195005,0.0,REGULAR,USD
NDX241115C21175000,2024-11-07 20:21:19+00:00,21175.0,149.5,159.3,162.1,105.9,242.88992,2.0,63.0,0.1484822548866272,0.0,REGULAR,USD
NDX241115C21180000,2024-11-06 16:51:44+00:00,21180.0,44.4,156.8,159.6,0.0,0.0,2.0,4.0,0.1482304873847962,0.0,REGULAR,USD
NDX241115C21200000,2024-11-07 20:18:06+00:00,21200.0,153.93,147.1,149.8,96.229996,166.77644,22.0,51.0,0.14721769538879395,0.0,REGULAR,USD
NDX241115C21210000,2024-11-07 19:50:20+00:00,21210.0,140.2,142.4,145.1,102.299995,269.92084,1.0,6.0,0.14676661194801333,0.0,REGULAR,USD
NDX241115C21225000,2024-11-07 20:23:42+00:00,21225.0,134.9,135.4,138.4,84.899994,169.79999,8.0,111.0,0.14624018898963925,0.0,REGULAR,USD
NDX241115C21250000,2024-11-07 20:23:42+00:00,21250.0,119.78,124.5,127.4,70.979996,145.4508,10.0,31.0,0.14516445511817933,0.0,REGULAR,USD
NDX241115C21275000,2024-11-06 20:45:51+00:00,21275.0,113.7,114.1,116.7,68.149994,149.61578,1.0,10.0,0.14390275661468505,0.0,REGULAR,USD
NDX241115C21280000,2024-11-06 20:53:15+00:00,21280.0,41.2,112.1,114.7,0.0,0.0,2.0,5.0,0.14371011632919312,0.0,REGULAR,USD
NDX241115C21300000,2024-11-07 20:18:06+00:00,21300.0,110.1,104.3,107.4,72.2,190.5013,8.0,18.0,0.1433439090538025,0.0,REGULAR,USD
NDX241115C21325000,2024-11-06 16:45:13+00:00,21325.0,58.0,95.2,98.2,34.7,148.92705,2.0,24.0,0.14244746416091922,0.0,REGULAR,USD
NDX241115C21350000,2024-11-07 17:03:41+00:00,21350.0,85.0,86.7,89.5,51.45,153.35321,11.0,32.0,0.14153385330200197,0.0,REGULAR,USD
NDX241115C21375000,2024-11-07 14:37:56+00:00,21375.0,47.3,78.7,81.4,21.0,79.84791,2.0,21.0,0.1406984429550171,0.0,REGULAR,USD
NDX241115C21400000,2024-11-07 16:07:34+00:00,21400.0,68.95,71.4,73.8,43.719997,173.28575,4.0,31.0,0.1398611252784729,0.0,REGULAR,USD
NDX241115C21425000,2024-11-07 20:08:26+00:00,21425.0,62.8,64.5,66.8,47.1,300.0,4.0,22.0,0.13912680339813233,0.0,REGULAR,USD
NDX241115C21450000,2024-11-07 20:46:58+00:00,21450.0,53.1,58.3,60.4,41.399998,353.84613,9.0,67.0,0.1385183652687073,0.0,REGULAR,USD
NDX241115C21475000,2024-11-07 20:08:26+00:00,21475.0,49.02,52.6,54.5,-3.5299988,-6.7174096,11.0,26.0,0.13796333236694336,0.0,REGULAR,USD
NDX241115C21500000,2024-11-07 20:34:14+00:00,21500.0,47.09,47.1,49.1,28.09,147.8421,6.0,113.0,0.13748459264755253,0.0,REGULAR,USD
NDX241115C21525000,2024-11-07 19:06:51+00:00,21525.0,40.1,42.4,43.9,24.899998,163.81577,3.0,10.0,0.13676934406280522,0.0,REGULAR,USD
NDX241115C21550000,2024-11-07 20:22:32+00:00,21550.0,39.85,38.0,39.7,26.649998,201.8939,4.0,18.0,0.13676552940368655,0.0,REGULAR,USD
NDX241115C21575000,2024-10-25 18:41:45+00:00,21575.0,30.9,34.1,35.4,-10.699999,-25.721151,1.0,6.0,0.1362104965019226,0.0,REGULAR,USD
NDX241115C21600000,2024-11-07 18:49:09+00:00,21600.0,25.95,30.4,31.9,17.490002,206.73763,6.0,59.0,0.13625055042266848,0.0,REGULAR,USD
NDX241115C21625000,2024-11-07 20:51:04+00:00,21625.0,25.3,27.1,28.5,18.25,258.86526,1.0,15.0,0.13601785621643067,0.0,REGULAR,USD
NDX241115C21650000,2024-11-07 20:51:39+00:00,21650.0,22.0,24.0,25.6,13.67,164.10564,2.0,80.0,0.1360979640579224,0.0,REGULAR,USD
NDX241115C21675000,2024-11-06 15:32:26+00:00,21675.0,7.6,21.6,22.8,0.0,0.0,9.0,20.0,0.13592630439758302,0.0,REGULAR,USD
NDX241115C21700000,2024-11-07 20:34:14+00:00,21700.0,19.35,19.4,20.5,11.55,148.07692,5.0,55.0,0.13618570121765136,0.0,REGULAR,USD
NDX241115C21725000,2024-11-04 17:32:00+00:00,21725.0,4.01,17.2,18.4,0.0,0.0,1.0,7.0,0.13643746871948242,0.0,REGULAR,USD
NDX241115C21750000,2024-11-07 20:32:40+00:00,21750.0,16.07,15.4,16.5,9.37,139.85075,6.0,6.0,0.1367044948577881,0.0,REGULAR,USD
NDX241115C21775000,2024-11-07 20:32:40+00:00,21775.0,14.42,13.8,14.8,9.22,177.3077,4.0,5.0,0.13702492622375492,0.0,REGULAR,USD
NDX241115C21800000,2024-11-07 20:32:40+00:00,21800.0,12.8,12.3,13.2,7.0,120.68965,9.0,36.0,0.13720802986145023,0.0,REGULAR,USD
NDX241115C21825000,2024-11-07 20:32:40+00:00,21825.0,11.58,11.0,11.9,-35.82,-75.56962,4.0,3.0,0.1377611554336548,0.0,REGULAR,USD
NDX241115C21850000,2024-11-07 18:01:37+00:00,21850.0,10.6,9.9,10.7,7.2500005,216.41794,7.0,11.0,0.1382570611190796,0.0,REGULAR,USD
NDX241115C21875000,2024-10-11 14:31:48+00:00,21875.0,44.9,8.9,9.7,0.0,0.0,4.0,10.0,0.13900854896545414,0.0,REGULAR,USD
NDX241115C21900000,2024-11-07 20:35:32+00:00,21900.0,8.2,8.1,8.8,4.54,124.043724,6.0,158.0,0.1397791101074219,0.0,REGULAR,USD
NDX241115C21925000,2024-10-29 13:57:18+00:00,21925.0,14.8,7.3,8.0,0.0,0.0,18.0,13.0,0.1406183351135254,0.0,REGULAR,USD
NDX241115C21950000,2024-11-05 19:23:28+00:00,21950.0,3.22,6.8,7.4,0.0,0.0,30.0,73.0,0.14190768989562988,0.0,REGULAR,USD
NDX241115C21975000,2024-11-07 16:06:31+00:00,21975.0,6.1,6.0,6.7,-13.699999,-69.19192,2.0,7.0,0.14263247512817384,0.0,REGULAR,USD
NDX241115C22000000,2024-11-07 16:10:34+00:00,22000.0,5.5,5.5,6.1,2.68,95.03546,39.0,149.0,0.14349458808898927,0.0,REGULAR,USD
NDX241115C22025000,2024-10-30 14:10:03+00:00,22025.0,15.0,5.0,5.6,0.0,0.0,1.0,5.0,0.14456269264221192,0.0,REGULAR,USD
NDX241115C22050000,2024-11-07 19:41:46+00:00,22050.0,4.15,4.6,5.2,1.3100002,46.126766,15.0,46.0,0.14589782333374018,0.0,REGULAR,USD
NDX241115C22075000,2024-10-21 18:32:37+00:00,22075.0,12.3,4.2,4.8,0.0,0.0,8.0,13.0,0.14707273834228518,0.0,REGULAR,USD
NDX241115C22100000,2024-11-07 20:35:32+00:00,22100.0,4.1,3.9,4.5,1.78,76.72414,3.0,28.0,0.14859860198974612,0.0,REGULAR,USD
NDX241115C22125000,2024-11-07 18:02:51+00:00,22125.0,3.8,3.6,4.2,1.3599999,55.737698,3.0,16.0,0.1500023965454102,0.0,REGULAR,USD
NDX241115C22150000,2024-11-01 17:08:35+00:00,22150.0,2.72,3.3,3.9,0.0,0.0,2.0,8.0,0.15126886337280276,0.0,REGULAR,USD
NDX241115C22175000,2024-11-01 19:51:48+00:00,22175.0,2.03,3.1,3.7,0.0,0.0,3.0,3.0,0.15300834793090823,0.0,REGULAR,USD
NDX241115C22200000,2024-11-06 19:32:10+00:00,22200.0,2.15,2.9,3.4,0.0,0.0,7.0,28.0,0.1540001593017578,0.0,REGULAR,USD
NDX241115C22225000,2024-11-07 17:58:43+00:00,22225.0,2.8,2.75,3.3,1.0,55.555557,10.0,8.0,0.15621266159057617,0.0,REGULAR,USD
NDX241115C22250000,2024-11-06 19:32:10+00:00,22250.0,2.05,2.55,3.1,0.00999999,0.49019563,1.0,6.0,0.15766223205566404,0.0,REGULAR,USD
NDX241115C22275000,2024-11-07 19:41:46+00:00,22275.0,2.27,2.4,2.9,-26.13,-92.00704,4.0,1.0,0.15898973342895512,0.0,REGULAR,USD
NDX241115C22300000,2024-10-30 16:34:53+00:00,22300.0,7.7,2.3,2.75,0.0,0.0,6.0,15.0,0.1606224075317383,0.0,REGULAR,USD
NDX241115C22325000,2024-10-28 13:30:42+00:00,22325.0,6.6,2.15,2.65,0.0,0.0,2.0,6.0,0.16257551300048828,0.0,REGULAR,USD
NDX241115C22350000,2024-11-07 15:45:50+00:00,22350.0,1.87,2.05,2.5,0.24000001,14.723927,2.0,19.0,0.16404034210205082,0.0,REGULAR,USD
NDX241115C22400000,2024-11-07 16:05:30+00:00,22400.0,1.95,1.85,2.35,0.38,24.203821,1.0,50.0,0.1681296566772461,0.0,REGULAR,USD
NDX241115C22425000,2024-11-05 17:19:23+00:00,22425.0,1.72,1.75,2.25,0.0,0.0,20.0,40.0,0.16986914123535157,0.0,REGULAR,USD
NDX241115C22450000,2024-10-29 15:51:01+00:00,22450.0,5.79,1.7,2.15,0.0,0.0,,1.0,0.17154759124755858,0.0,REGULAR,USD
NDX241115C22475000,2024-10-18 16:45:11+00:00,22475.0,6.8,1.6,2.1,0.0,0.0,1.0,1.0,0.17368380035400394,0.0,REGULAR,USD
NDX241115C22500000,2024-11-07 15:45:50+00:00,22500.0,1.57,1.55,2.05,0.2700001,20.76924,2.0,29.0,0.17580475082397462,0.0,REGULAR,USD
NDX241115C22525000,2024-11-06 19:51:05+00:00,22525.0,1.7,1.5,2.0,0.33000004,24.087593,1.0,13.0,0.17789518402099608,0.0,REGULAR,USD
NDX241115C22550000,2024-10-28 17:21:21+00:00,22550.0,3.9,1.45,1.95,0.0,0.0,,7.0,0.17993984130859375,0.0,REGULAR,USD
NDX241115C22575000,2024-10-17 15:59:55+00:00,22575.0,7.8,1.4,1.9,0.0,0.0,,1.0,0.1819539813232422,0.0,REGULAR,USD
NDX241115C22600000,2024-11-04 16:57:00+00:00,22600.0,0.95,1.35,1.85,0.0,0.0,1.0,20.0,0.18395286270141603,0.0,REGULAR,USD
NDX241115C22700000,2024-10-23 14:19:49+00:00,22700.0,3.35,1.2,1.7,0.0,0.0,2.0,20.0,0.19226881958007813,0.0,REGULAR,USD
NDX241115C22750000,2024-11-01 17:08:35+00:00,22750.0,1.02,1.15,1.65,0.0,0.0,2.0,2.0,0.1966327896118164,0.0,REGULAR,USD
NDX241115C22775000,2024-10-02 15:48:02+00:00,22775.0,6.9,0.5,1.2,0.0,0.0,,1.0,0.19196364685058598,0.0,REGULAR,USD
NDX241115C22800000,2024-10-31 16:33:43+00:00,22800.0,1.53,1.1,1.6,0.0,0.0,2.0,31.0,0.20093572509765623,0.0,REGULAR,USD
NDX241115C22825000,2024-10-09 15:26:18+00:00,22825.0,7.1,1.05,1.6,0.0,0.0,1.0,0.0,0.20340762420654296,0.0,REGULAR,USD
NDX241115C22850000,2024-11-01 18:08:30+00:00,22850.0,0.87,1.05,1.55,0.0,0.0,20.0,20.0,0.20514710876464842,0.0,REGULAR,USD
NDX241115C22900000,2024-10-29 16:53:14+00:00,22900.0,2.78,1.0,1.5,0.0,0.0,20.0,31.0,0.20929745788574217,0.0,REGULAR,USD
NDX241115C22925000,2024-10-14 13:56:33+00:00,22925.0,7.8,0.95,1.5,0.0,0.0,,1.0,0.2117693569946289,0.0,REGULAR,USD
NDX241115C22975000,2024-10-21 19:59:04+00:00,22975.0,2.51,0.95,1.45,0.0,0.0,1.0,1.0,0.215828154296875,0.0,REGULAR,USD
NDX241115C23000000,2024-11-06 14:43:44+00:00,23000.0,1.4,0.9,1.45,0.0,0.0,20.0,46.0,0.21823901885986324,0.0,REGULAR,USD
NDX241115C23050000,2024-09-26 16:39:36+00:00,23050.0,13.35,1.25,2.15,0.0,0.0,,1.0,0.2335892071533203,0.0,REGULAR,USD
NDX241115C23100000,2024-10-16 15:52:06+00:00,23100.0,2.77,0.85,1.35,0.0,0.0,20.0,21.0,0.22611247528076173,0.0,REGULAR,USD
NDX241115C23200000,2024-11-01 18:54:04+00:00,23200.0,0.68,0.75,1.2,0.0,0.0,1.0,1.0,0.2326126544189453,0.0,REGULAR,USD
NDX241115C23225000,2024-11-01 19:51:48+00:00,23225.0,0.5,0.75,1.2,0.0,0.0,2.0,2.0,0.23496248443603518,0.0,REGULAR,USD
NDX241115C23250000,2024-10-16 15:52:45+00:00,23250.0,2.35,0.75,1.15,0.0,0.0,10.0,10.0,0.2362136926269531,0.0,REGULAR,USD
NDX241115C23300000,2024-10-14 14:44:32+00:00,23300.0,4.13,0.7,1.1,0.0,0.0,,1.0,0.23972317901611323,0.0,REGULAR,USD
NDX241115C23400000,2024-10-14 20:02:39+00:00,23400.0,3.36,0.65,1.05,0.0,0.0,13.0,15.0,0.24768818725585937,0.0,REGULAR,USD
NDX241115C23425000,2024-10-29 15:33:05+00:00,23425.0,1.6,0.65,1.0,0.0,0.0,,8.0,0.24872577453613282,0.0,REGULAR,USD
NDX241115C23500000,2024-11-07 20:28:16+00:00,23500.0,0.65,0.6,0.95,0.24999997,62.49999,1.0,29.0,0.2541578491210938,0.0,REGULAR,USD
NDX241115C23725000,2024-10-31 16:01:22+00:00,23725.0,0.65,0.45,0.85,0.0,0.0,,1.0,0.2711254528808594,0.0,REGULAR,USD
NDX241115C23750000,2024-11-04 20:50:09+00:00,23750.0,0.45,0.45,0.8,0.0,0.0,1.0,21.0,0.2716747637939453,0.0,REGULAR,USD
NDX241115C23775000,2024-10-29 15:33:05+00:00,23775.0,1.2,0.45,0.8,0.0,0.0,,25.0,0.27387200744628903,0.0,REGULAR,USD
NDX241115C23900000,2024-10-29 15:02:16+00:00,23900.0,1.0,0.35,0.75,0.0,0.0,14.0,16.0,0.28284408569335934,0.0,REGULAR,USD
NDX241115C24000000,2024-11-07 20:00:04+00:00,24000.0,0.5,0.35,0.7,-0.050000012,-9.090911,1.0,23.0,0.289496851196289,0.0,REGULAR,USD
NDX241115C24500000,2024-11-01 17:24:15+00:00,24500.0,0.15,0.15,0.4,0.0,0.0,1.0,60.0,0.3149482568359374,0.0,REGULAR,USD
NDX241115C25000000,2024-10-07 17:08:30+00:00,25000.0,0.41,0.0,0.2,0.0,0.0,1.0,1.0,0.33423517333984376,0.0,REGULAR,USD
NDX241115C25300000,2024-11-07 20:39:04+00:00,25300.0,0.05,0.0,0.05,-0.55,-91.666664,1.0,27.0,0.3232489550781249,0.0,REGULAR,USD
NDX241115C26200000,2024-11-07 20:39:04+00:00,26200.0,0.05,0.0,0.25,-0.45,-90.0,2.0,1.0,0.42529871582031253,0.0,REGULAR,USD
NDXP241118C18900000,2024-11-01 18:05:04+00:00,18900.0,1285.0,2230.0,2267.6,0.0,0.0,1.0,1.0,0.44902208087921136,1.0,REGULAR,USD
NDXP241118C20000000,2024-11-06 18:32:45+00:00,20000.0,817.56,1144.4,1181.3,0.0,0.0,1.0,1.0,0.2819724360847473,1.0,REGULAR,USD
NDXP241118C20100000,2024-11-07 15:11:38+00:00,20100.0,957.92,1047.7,1084.1,229.01001,31.418146,2.0,3.0,0.26714104143142703,1.0,REGULAR,USD
NDXP241118C20200000,2024-11-07 15:11:38+00:00,20200.0,864.22,935.4,969.8,0.0,0.0,,,0.2330475255584717,1.0,REGULAR,
NDXP241118C20250000,2024-11-07 19:50:54+00:00,20250.0,904.73,904.5,940.0,299.0,49.361927,2.0,4.0,0.2457064718437195,1.0,REGULAR,USD
NDXP241118C20300000,2024-11-06 17:33:45+00:00,20300.0,517.3,857.4,892.5,0.0,0.0,1.0,9.0,0.23876188491821287,1.0,REGULAR,USD
NDXP241118C20350000,2024-11-06 15:16:07+00:00,20350.0,731.84,810.7,845.3,280.64,62.198586,1.0,2.0,0.23190503515243527,1.0,REGULAR,USD
NDXP241118C20475000,2024-10-31 18:43:10+00:00,20475.0,187.0,696.3,729.5,0.0,0.0,,1.0,0.21572134384155273,1.0,REGULAR,USD
NDXP241118C20500000,2024-11-06 15:15:53+00:00,20500.0,600.84,673.9,706.7,247.94003,70.25787,1.0,3.0,0.21258378671646116,1.0,REGULAR,USD
NDXP241118C20525000,2024-10-31 17:26:30+00:00,20525.0,182.6,651.7,683.7,0.0,0.0,,2.0,0.20918874010086055,1.0,REGULAR,USD
NDXP241118C20550000,2024-11-07 14:55:46+00:00,20550.0,528.08,629.6,661.3,221.33002,72.15323,1.0,2.0,0.2062247499656677,1.0,REGULAR,USD
NDXP241118C20575000,2024-10-30 13:59:46+00:00,20575.0,383.58,607.7,639.0,0.0,0.0,1.0,1.0,0.20324740852355955,1.0,REGULAR,USD
